property_id,check_in_date,room_category,successful_bookings,capacity,Key
16562,06-Jul-22,RT3,9,18,1656244748RT3
17559,06-Jul-22,RT3,9,16,1755944748RT3
18559,06-Jul-22,RT3,9,23,1855944748RT3
17563,06-Jul-22,RT3,10,16,1756344748RT3
16560,06-Jul-22,RT3,12,20,1656044748RT3
17560,06-Jul-22,RT3,12,25,1756044748RT3
18558,06-Jul-22,RT3,12,26,1855844748RT3
17564,06-Jul-22,RT3,12,24,1756444748RT3
17561,06-Jul-22,RT3,11,19,1756144748RT3
19560,06-Jul-22,RT3,11,19,1956044748RT3
17562,06-Jul-22,RT4,2,6,1756244748RT4
19559,06-Jul-22,RT4,2,3,1955944748RT4
16558,06-Jul-22,RT4,2,3,1655844748RT4
19563,06-Jul-22,RT4,4,6,1956344748RT4
16560,06-Jul-22,RT4,4,7,1656044748RT4
19561,06-Jul-22,RT4,4,7,1956144748RT4
16561,06-Jul-22,RT4,6,10,1656144748RT4
18561,06-Jul-22,RT4,6,9,1856144748RT4
17564,06-Jul-22,RT4,6,17,1756444748RT4
17560,06-Jul-22,RT4,7,13,1756044748RT4
18560,06-Jul-22,RT4,9,15,1856044748RT4
19560,06-Jul-22,RT4,9,16,1956044748RT4
18559,06-Jul-22,RT4,10,19,1855944748RT4
17563,06-Jul-22,RT4,10,19,1756344748RT4
19562,06-Jul-22,RT4,9,14,1956244748RT4
17559,06-Jul-22,RT4,9,14,1755944748RT4
18558,06-Jul-22,RT4,12,20,1855844748RT4
18562,06-Jul-22,RT4,12,20,1856244748RT4
18563,06-Jul-22,RT4,8,18,1856344748RT4
16563,06-Jul-22,RT4,10,18,1656344748RT4
16559,06-Jul-22,RT4,12,18,1655944748RT4
16562,06-Jul-22,RT4,3,6,1656244748RT4
17558,06-Jul-22,RT4,3,6,1755844748RT4
19558,06-Jul-22,RT4,3,7,1955844748RT4
17561,06-Jul-22,RT4,3,4,1756144748RT4
16559,07-Jul-22,RT1,18,30,1655944749RT1
18560,07-Jul-22,RT1,20,30,1856044749RT1
19562,07-Jul-22,RT1,18,30,1956244749RT1
19563,07-Jul-22,RT1,16,30,1956344749RT1
17558,07-Jul-22,RT1,9,19,1755844749RT1
16558,07-Jul-22,RT1,12,19,1655844749RT1
17560,07-Jul-22,RT1,19,40,1756044749RT1
19558,07-Jul-22,RT1,17,40,1955844749RT1
19560,07-Jul-22,RT1,17,26,1956044749RT1
17561,07-Jul-22,RT1,17,26,1756144749RT1
16560,07-Jul-22,RT1,18,34,1656044749RT1
16561,07-Jul-22,RT1,12,18,1656144749RT1
16562,07-Jul-22,RT1,15,31,1656244749RT1
16563,07-Jul-22,RT1,24,41,1656344749RT1
17559,07-Jul-22,RT1,19,32,1755944749RT1
17562,07-Jul-22,RT1,10,20,1756244749RT1
17563,07-Jul-22,RT1,15,25,1756344749RT1
18558,07-Jul-22,RT1,7,15,1855844749RT1
18559,07-Jul-22,RT1,18,42,1855944749RT1
18561,07-Jul-22,RT1,22,33,1856144749RT1
18562,07-Jul-22,RT1,25,38,1856244749RT1
18563,07-Jul-22,RT1,14,27,1856344749RT1
19559,07-Jul-22,RT1,11,24,1955944749RT1
19561,07-Jul-22,RT1,21,36,1956144749RT1
17564,07-Jul-22,RT1,6,16,1756444749RT1
19562,07-Jul-22,RT2,14,23,1956244749RT2
18563,07-Jul-22,RT2,14,29,1856344749RT2
17561,07-Jul-22,RT2,23,36,1756144749RT2
17558,07-Jul-22,RT2,29,50,1755844749RT2
16562,07-Jul-22,RT2,20,43,1656244749RT2
16561,07-Jul-22,RT2,13,24,1656144749RT2
16558,07-Jul-22,RT2,13,22,1655844749RT2
19560,07-Jul-22,RT2,23,38,1956044749RT2
16563,07-Jul-22,RT2,22,38,1656344749RT2
16559,07-Jul-22,RT2,26,41,1655944749RT2
19559,07-Jul-22,RT2,20,41,1955944749RT2
19558,07-Jul-22,RT2,14,39,1955844749RT2
17559,07-Jul-22,RT2,28,39,1755944749RT2
16560,07-Jul-22,RT2,16,34,1656044749RT2
18562,07-Jul-22,RT2,23,34,1856244749RT2
18559,07-Jul-22,RT2,18,44,1855944749RT2
17563,07-Jul-22,RT2,30,44,1756344749RT2
17562,07-Jul-22,RT2,12,30,1756244749RT2
18558,07-Jul-22,RT2,14,30,1855844749RT2
17564,07-Jul-22,RT2,15,40,1756444749RT2
18561,07-Jul-22,RT2,23,40,1856144749RT2
18560,07-Jul-22,RT2,23,40,1856044749RT2
17560,07-Jul-22,RT2,23,45,1756044749RT2
19561,07-Jul-22,RT2,25,45,1956144749RT2
19563,07-Jul-22,RT2,21,45,1956344749RT2
19563,07-Jul-22,RT3,17,29,1956344749RT3
19562,07-Jul-22,RT3,20,29,1956244749RT3
19561,07-Jul-22,RT3,13,29,1956144749RT3
18562,07-Jul-22,RT3,19,29,1856244749RT3
17558,07-Jul-22,RT3,15,27,1755844749RT3
17562,07-Jul-22,RT3,12,27,1756244749RT3
19559,07-Jul-22,RT3,15,27,1955944749RT3
16559,07-Jul-22,RT3,20,32,1655944749RT3
16558,07-Jul-22,RT3,6,8,1655844749RT3
18560,07-Jul-22,RT3,15,24,1856044749RT3
16563,07-Jul-22,RT3,13,20,1656344749RT3
18558,07-Jul-22,RT3,13,26,1855844749RT3
17561,07-Jul-22,RT3,14,19,1756144749RT3
18561,07-Jul-22,RT3,14,25,1856144749RT3
16562,07-Jul-22,RT3,10,18,1656244749RT3
17559,07-Jul-22,RT3,10,16,1755944749RT3
17563,07-Jul-22,RT3,10,16,1756344749RT3
18559,07-Jul-22,RT3,10,23,1855944749RT3
19558,07-Jul-22,RT3,10,21,1955844749RT3
17564,07-Jul-22,RT3,10,24,1756444749RT3
17560,07-Jul-22,RT3,12,25,1756044749RT3
18563,07-Jul-22,RT3,12,23,1856344749RT3
16560,07-Jul-22,RT3,11,20,1656044749RT3
16561,07-Jul-22,RT3,11,21,1656144749RT3
19560,07-Jul-22,RT3,11,19,1956044749RT3
19559,07-Jul-22,RT4,2,3,1955944749RT4
16558,07-Jul-22,RT4,2,3,1655844749RT4
16560,07-Jul-22,RT4,4,7,1656044749RT4
16561,07-Jul-22,RT4,6,10,1656144749RT4
18561,07-Jul-22,RT4,6,9,1856144749RT4
17560,07-Jul-22,RT4,8,13,1756044749RT4
17564,07-Jul-22,RT4,8,17,1756444749RT4
18560,07-Jul-22,RT4,10,15,1856044749RT4
19560,07-Jul-22,RT4,10,16,1956044749RT4
18559,07-Jul-22,RT4,7,19,1855944749RT4
17563,07-Jul-22,RT4,13,19,1756344749RT4
19562,07-Jul-22,RT4,10,14,1956244749RT4
17559,07-Jul-22,RT4,8,14,1755944749RT4
18558,07-Jul-22,RT4,11,20,1855844749RT4
18562,07-Jul-22,RT4,12,20,1856244749RT4
18563,07-Jul-22,RT4,8,18,1856344749RT4
16563,07-Jul-22,RT4,11,18,1656344749RT4
16559,07-Jul-22,RT4,11,18,1655944749RT4
16562,07-Jul-22,RT4,3,6,1656244749RT4
17558,07-Jul-22,RT4,3,6,1755844749RT4
17562,07-Jul-22,RT4,3,6,1756244749RT4
19563,07-Jul-22,RT4,3,6,1956344749RT4
19558,07-Jul-22,RT4,3,7,1955844749RT4
19561,07-Jul-22,RT4,3,7,1956144749RT4
17561,07-Jul-22,RT4,3,4,1756144749RT4
16559,08-Jul-22,RT1,17,30,1655944750RT1
18560,08-Jul-22,RT1,16,30,1856044750RT1
19562,08-Jul-22,RT1,19,30,1956244750RT1
19563,08-Jul-22,RT1,14,30,1956344750RT1
17558,08-Jul-22,RT1,9,19,1755844750RT1
16558,08-Jul-22,RT1,12,19,1655844750RT1
17560,08-Jul-22,RT1,21,40,1756044750RT1
19558,08-Jul-22,RT1,16,40,1955844750RT1
19560,08-Jul-22,RT1,15,26,1956044750RT1
17561,08-Jul-22,RT1,16,26,1756144750RT1
16560,08-Jul-22,RT1,16,34,1656044750RT1
16561,08-Jul-22,RT1,12,18,1656144750RT1
16562,08-Jul-22,RT1,17,31,1656244750RT1
16563,08-Jul-22,RT1,26,41,1656344750RT1
17559,08-Jul-22,RT1,19,32,1755944750RT1
17562,08-Jul-22,RT1,10,20,1756244750RT1
17563,08-Jul-22,RT1,15,25,1756344750RT1
18558,08-Jul-22,RT1,7,15,1855844750RT1
18559,08-Jul-22,RT1,15,42,1855944750RT1
18561,08-Jul-22,RT1,19,33,1856144750RT1
18562,08-Jul-22,RT1,23,38,1856244750RT1
18563,08-Jul-22,RT1,15,27,1856344750RT1
19559,08-Jul-22,RT1,11,24,1955944750RT1
19561,08-Jul-22,RT1,20,36,1956144750RT1
17564,08-Jul-22,RT1,6,16,1756444750RT1
19562,08-Jul-22,RT2,14,23,1956244750RT2
18563,08-Jul-22,RT2,13,29,1856344750RT2
17561,08-Jul-22,RT2,22,36,1756144750RT2
17558,08-Jul-22,RT2,25,50,1755844750RT2
16562,08-Jul-22,RT2,25,43,1656244750RT2
16561,08-Jul-22,RT2,14,24,1656144750RT2
16558,08-Jul-22,RT2,13,22,1655844750RT2
19560,08-Jul-22,RT2,25,38,1956044750RT2
16563,08-Jul-22,RT2,21,38,1656344750RT2
16559,08-Jul-22,RT2,28,41,1655944750RT2
19559,08-Jul-22,RT2,23,41,1955944750RT2
19558,08-Jul-22,RT2,18,39,1955844750RT2
17559,08-Jul-22,RT2,23,39,1755944750RT2
16560,08-Jul-22,RT2,17,34,1656044750RT2
18562,08-Jul-22,RT2,21,34,1856244750RT2
18559,08-Jul-22,RT2,17,44,1855944750RT2
17563,08-Jul-22,RT2,26,44,1756344750RT2
17562,08-Jul-22,RT2,15,30,1756244750RT2
18558,08-Jul-22,RT2,15,30,1855844750RT2
17564,08-Jul-22,RT2,19,40,1756444750RT2
18561,08-Jul-22,RT2,27,40,1856144750RT2
18560,08-Jul-22,RT2,25,40,1856044750RT2
17560,08-Jul-22,RT2,20,45,1756044750RT2
19561,08-Jul-22,RT2,25,45,1956144750RT2
19563,08-Jul-22,RT2,22,45,1956344750RT2
19563,08-Jul-22,RT3,13,29,1956344750RT3
19562,08-Jul-22,RT3,21,29,1956244750RT3
19561,08-Jul-22,RT3,15,29,1956144750RT3
18562,08-Jul-22,RT3,18,29,1856244750RT3
17558,08-Jul-22,RT3,13,27,1755844750RT3
17562,08-Jul-22,RT3,12,27,1756244750RT3
19559,08-Jul-22,RT3,14,27,1955944750RT3
16559,08-Jul-22,RT3,21,32,1655944750RT3
16558,08-Jul-22,RT3,5,8,1655844750RT3
18561,08-Jul-22,RT3,16,25,1856144750RT3
18560,08-Jul-22,RT3,16,24,1856044750RT3
19558,08-Jul-22,RT3,9,21,1955844750RT3
16560,08-Jul-22,RT3,10,20,1656044750RT3
16562,08-Jul-22,RT3,10,18,1656244750RT3
18559,08-Jul-22,RT3,10,23,1855944750RT3
17564,08-Jul-22,RT3,10,24,1756444750RT3
16561,08-Jul-22,RT3,12,21,1656144750RT3
16563,08-Jul-22,RT3,12,20,1656344750RT3
17560,08-Jul-22,RT3,12,25,1756044750RT3
18558,08-Jul-22,RT3,12,26,1855844750RT3
19560,08-Jul-22,RT3,12,19,1956044750RT3
17559,08-Jul-22,RT3,11,16,1755944750RT3
17561,08-Jul-22,RT3,11,19,1756144750RT3
17563,08-Jul-22,RT3,11,16,1756344750RT3
18563,08-Jul-22,RT3,11,23,1856344750RT3
19559,08-Jul-22,RT4,2,3,1955944750RT4
16558,08-Jul-22,RT4,2,3,1655844750RT4
19561,08-Jul-22,RT4,4,7,1956144750RT4
18561,08-Jul-22,RT4,5,9,1856144750RT4
17560,08-Jul-22,RT4,6,13,1756044750RT4
16561,08-Jul-22,RT4,7,10,1656144750RT4
17564,08-Jul-22,RT4,7,17,1756444750RT4
18560,08-Jul-22,RT4,9,15,1856044750RT4
19560,08-Jul-22,RT4,11,16,1956044750RT4
18559,08-Jul-22,RT4,8,19,1855944750RT4
17563,08-Jul-22,RT4,12,19,1756344750RT4
19562,08-Jul-22,RT4,8,14,1956244750RT4
17559,08-Jul-22,RT4,10,14,1755944750RT4
18558,08-Jul-22,RT4,10,20,1855844750RT4
18562,08-Jul-22,RT4,14,20,1856244750RT4
18563,08-Jul-22,RT4,9,18,1856344750RT4
16563,08-Jul-22,RT4,10,18,1656344750RT4
16559,08-Jul-22,RT4,12,18,1655944750RT4
16562,08-Jul-22,RT4,3,6,1656244750RT4
17558,08-Jul-22,RT4,3,6,1755844750RT4
17562,08-Jul-22,RT4,3,6,1756244750RT4
19563,08-Jul-22,RT4,3,6,1956344750RT4
16560,08-Jul-22,RT4,3,7,1656044750RT4
19558,08-Jul-22,RT4,3,7,1955844750RT4
17561,08-Jul-22,RT4,3,4,1756144750RT4
19563,09-Jul-22,RT3,21,29,1956344751RT3
18560,09-Jul-22,RT1,28,30,1856044751RT1
19562,09-Jul-22,RT1,26,30,1956244751RT1
19563,09-Jul-22,RT1,23,30,1956344751RT1
17558,09-Jul-22,RT1,13,19,1755844751RT1
16558,09-Jul-22,RT1,16,19,1655844751RT1
17560,09-Jul-22,RT1,29,40,1756044751RT1
19558,09-Jul-22,RT1,25,40,1955844751RT1
19560,09-Jul-22,RT1,23,26,1956044751RT1
17561,09-Jul-22,RT1,25,26,1756144751RT1
16560,09-Jul-22,RT1,26,34,1656044751RT1
16561,09-Jul-22,RT1,16,18,1656144751RT1
16562,09-Jul-22,RT1,22,31,1656244751RT1
16563,09-Jul-22,RT1,38,41,1656344751RT1
17559,09-Jul-22,RT1,28,32,1755944751RT1
17562,09-Jul-22,RT1,12,20,1756244751RT1
17563,09-Jul-22,RT1,24,25,1756344751RT1
18558,09-Jul-22,RT1,12,15,1855844751RT1
18559,09-Jul-22,RT1,24,42,1855944751RT1
18561,09-Jul-22,RT1,28,33,1856144751RT1
18562,09-Jul-22,RT1,34,38,1856244751RT1
18563,09-Jul-22,RT1,21,27,1856344751RT1
19559,09-Jul-22,RT1,18,24,1955944751RT1
19561,09-Jul-22,RT1,28,36,1956144751RT1
17564,09-Jul-22,RT1,10,16,1756444751RT1
19562,09-Jul-22,RT2,22,23,1956244751RT2
18563,09-Jul-22,RT2,22,29,1856344751RT2
17561,09-Jul-22,RT2,34,36,1756144751RT2
17558,09-Jul-22,RT2,37,50,1755844751RT2
16562,09-Jul-22,RT2,32,43,1656244751RT2
16561,09-Jul-22,RT2,21,24,1656144751RT2
16558,09-Jul-22,RT2,19,22,1655844751RT2
19560,09-Jul-22,RT2,36,38,1956044751RT2
16563,09-Jul-22,RT2,33,38,1656344751RT2
16559,09-Jul-22,RT2,36,41,1655944751RT2
19559,09-Jul-22,RT2,29,41,1955944751RT2
19558,09-Jul-22,RT2,23,39,1955844751RT2
17559,09-Jul-22,RT2,33,39,1755944751RT2
16560,09-Jul-22,RT2,23,34,1656044751RT2
18562,09-Jul-22,RT2,29,34,1856244751RT2
18559,09-Jul-22,RT2,26,44,1855944751RT2
17563,09-Jul-22,RT2,38,44,1756344751RT2
17562,09-Jul-22,RT2,16,30,1756244751RT2
18558,09-Jul-22,RT2,22,30,1855844751RT2
17564,09-Jul-22,RT2,26,40,1756444751RT2
18561,09-Jul-22,RT2,33,40,1856144751RT2
18560,09-Jul-22,RT2,34,40,1856044751RT2
17560,09-Jul-22,RT2,33,45,1756044751RT2
19561,09-Jul-22,RT2,33,45,1956144751RT2
19563,09-Jul-22,RT2,31,45,1956344751RT2
16559,09-Jul-22,RT1,27,30,1655944751RT1
19562,09-Jul-22,RT3,28,29,1956244751RT3
19561,09-Jul-22,RT3,21,29,1956144751RT3
18562,09-Jul-22,RT3,26,29,1856244751RT3
17558,09-Jul-22,RT3,19,27,1755844751RT3
17562,09-Jul-22,RT3,16,27,1756244751RT3
19559,09-Jul-22,RT3,21,27,1955944751RT3
16559,09-Jul-22,RT3,30,32,1655944751RT3
16558,09-Jul-22,RT3,7,8,1655844751RT3
17560,09-Jul-22,RT3,18,25,1756044751RT3
18561,09-Jul-22,RT3,22,25,1856144751RT3
16561,09-Jul-22,RT3,19,21,1656144751RT3
16563,09-Jul-22,RT3,18,20,1656344751RT3
17561,09-Jul-22,RT3,18,19,1756144751RT3
17563,09-Jul-22,RT3,16,16,1756344751RT3
18558,09-Jul-22,RT3,19,26,1855844751RT3
18560,09-Jul-22,RT3,20,24,1856044751RT3
18563,09-Jul-22,RT3,17,23,1856344751RT3
17564,09-Jul-22,RT3,17,24,1756444751RT3
19560,09-Jul-22,RT3,15,19,1956044751RT3
16560,09-Jul-22,RT3,13,20,1656044751RT3
19558,09-Jul-22,RT3,13,21,1955844751RT3
16562,09-Jul-22,RT3,14,18,1656244751RT3
17559,09-Jul-22,RT3,14,16,1755944751RT3
18559,09-Jul-22,RT3,14,23,1855944751RT3
19559,09-Jul-22,RT4,2,3,1955944751RT4
16562,09-Jul-22,RT4,4,6,1656244751RT4
17558,09-Jul-22,RT4,4,6,1755844751RT4
19558,09-Jul-22,RT4,4,7,1955844751RT4
17561,09-Jul-22,RT4,4,4,1756144751RT4
16560,09-Jul-22,RT4,5,7,1656044751RT4
19561,09-Jul-22,RT4,5,7,1956144751RT4
19563,09-Jul-22,RT4,5,6,1956344751RT4
16561,09-Jul-22,RT4,10,10,1656144751RT4
17560,09-Jul-22,RT4,9,13,1756044751RT4
18561,09-Jul-22,RT4,9,9,1856144751RT4
17564,09-Jul-22,RT4,11,17,1756444751RT4
18560,09-Jul-22,RT4,14,15,1856044751RT4
19560,09-Jul-22,RT4,15,16,1956044751RT4
18559,09-Jul-22,RT4,11,19,1855944751RT4
17563,09-Jul-22,RT4,19,19,1756344751RT4
19562,09-Jul-22,RT4,13,14,1956244751RT4
17559,09-Jul-22,RT4,12,14,1755944751RT4
18558,09-Jul-22,RT4,15,20,1855844751RT4
18562,09-Jul-22,RT4,16,20,1856244751RT4
18563,09-Jul-22,RT4,13,18,1856344751RT4
16563,09-Jul-22,RT4,15,18,1656344751RT4
16559,09-Jul-22,RT4,16,18,1655944751RT4
17562,09-Jul-22,RT4,3,6,1756244751RT4
16558,09-Jul-22,RT4,3,3,1655844751RT4
16559,10-Jul-22,RT1,26,30,1655944752RT1
19562,10-Jul-22,RT1,26,30,1956244752RT1
19563,10-Jul-22,RT1,21,30,1956344752RT1
17558,10-Jul-22,RT1,15,19,1755844752RT1
16558,10-Jul-22,RT1,19,19,1655844752RT1
17560,10-Jul-22,RT1,28,40,1756044752RT1
19558,10-Jul-22,RT1,27,40,1955844752RT1
19560,10-Jul-22,RT1,25,26,1956044752RT1
17561,10-Jul-22,RT1,23,26,1756144752RT1
16560,10-Jul-22,RT1,25,34,1656044752RT1
16561,10-Jul-22,RT1,15,18,1656144752RT1
16562,10-Jul-22,RT1,22,31,1656244752RT1
16563,10-Jul-22,RT1,38,41,1656344752RT1
17559,10-Jul-22,RT1,29,32,1755944752RT1
17562,10-Jul-22,RT1,12,20,1756244752RT1
17563,10-Jul-22,RT1,23,25,1756344752RT1
18558,10-Jul-22,RT1,11,15,1855844752RT1
18559,10-Jul-22,RT1,27,42,1855944752RT1
18561,10-Jul-22,RT1,28,33,1856144752RT1
18562,10-Jul-22,RT1,33,38,1856244752RT1
18563,10-Jul-22,RT1,20,27,1856344752RT1
19559,10-Jul-22,RT1,18,24,1955944752RT1
19561,10-Jul-22,RT1,27,36,1956144752RT1
17564,10-Jul-22,RT1,9,16,1756444752RT1
19562,10-Jul-22,RT2,21,23,1956244752RT2
18563,10-Jul-22,RT2,21,29,1856344752RT2
17561,10-Jul-22,RT2,36,36,1756144752RT2
17558,10-Jul-22,RT2,35,50,1755844752RT2
16562,10-Jul-22,RT2,30,43,1656244752RT2
16561,10-Jul-22,RT2,21,24,1656144752RT2
16558,10-Jul-22,RT2,20,22,1655844752RT2
19560,10-Jul-22,RT2,34,38,1956044752RT2
16563,10-Jul-22,RT2,34,38,1656344752RT2
16559,10-Jul-22,RT2,38,41,1655944752RT2
19559,10-Jul-22,RT2,29,41,1955944752RT2
19558,10-Jul-22,RT2,26,39,1955844752RT2
17559,10-Jul-22,RT2,38,39,1755944752RT2
16560,10-Jul-22,RT2,24,34,1656044752RT2
18562,10-Jul-22,RT2,31,34,1856244752RT2
18559,10-Jul-22,RT2,26,44,1855944752RT2
17563,10-Jul-22,RT2,39,44,1756344752RT2
17562,10-Jul-22,RT2,17,30,1756244752RT2
18558,10-Jul-22,RT2,21,30,1855844752RT2
17564,10-Jul-22,RT2,24,40,1756444752RT2
18561,10-Jul-22,RT2,35,40,1856144752RT2
18560,10-Jul-22,RT2,36,40,1856044752RT2
17560,10-Jul-22,RT2,35,45,1756044752RT2
19561,10-Jul-22,RT2,31,45,1956144752RT2
19563,10-Jul-22,RT2,34,45,1956344752RT2
19563,10-Jul-22,RT3,21,29,1956344752RT3
18560,10-Jul-22,RT1,28,30,1856044752RT1
19562,10-Jul-22,RT3,25,29,1956244752RT3
19561,10-Jul-22,RT3,22,29,1956144752RT3
18562,10-Jul-22,RT3,27,29,1856244752RT3
17558,10-Jul-22,RT3,20,27,1755844752RT3
17562,10-Jul-22,RT3,15,27,1756244752RT3
19559,10-Jul-22,RT3,19,27,1955944752RT3
16559,10-Jul-22,RT3,28,32,1655944752RT3
17560,10-Jul-22,RT3,18,25,1756044752RT3
18561,10-Jul-22,RT3,22,25,1856144752RT3
16561,10-Jul-22,RT3,20,21,1656144752RT3
16563,10-Jul-22,RT3,19,20,1656344752RT3
17559,10-Jul-22,RT3,16,16,1755944752RT3
17561,10-Jul-22,RT3,17,19,1756144752RT3
18558,10-Jul-22,RT3,18,26,1855844752RT3
18560,10-Jul-22,RT3,23,24,1856044752RT3
18563,10-Jul-22,RT3,16,23,1856344752RT3
19560,10-Jul-22,RT3,18,19,1956044752RT3
16560,10-Jul-22,RT3,15,20,1656044752RT3
17563,10-Jul-22,RT3,15,16,1756344752RT3
17564,10-Jul-22,RT3,15,24,1756444752RT3
16558,10-Jul-22,RT3,8,8,1655844752RT3
16562,10-Jul-22,RT3,14,18,1656244752RT3
18559,10-Jul-22,RT3,14,23,1855944752RT3
19558,10-Jul-22,RT3,14,21,1955844752RT3
19559,10-Jul-22,RT4,2,3,1955944752RT4
17558,10-Jul-22,RT4,4,6,1755844752RT4
17562,10-Jul-22,RT4,4,6,1756244752RT4
19563,10-Jul-22,RT4,4,6,1956344752RT4
19558,10-Jul-22,RT4,4,7,1955844752RT4
17561,10-Jul-22,RT4,4,4,1756144752RT4
16562,10-Jul-22,RT4,5,6,1656244752RT4
19561,10-Jul-22,RT4,5,7,1956144752RT4
16560,10-Jul-22,RT4,6,7,1656044752RT4
16561,10-Jul-22,RT4,9,10,1656144752RT4
17560,10-Jul-22,RT4,9,13,1756044752RT4
18561,10-Jul-22,RT4,9,9,1856144752RT4
17564,10-Jul-22,RT4,10,17,1756444752RT4
18560,10-Jul-22,RT4,15,15,1856044752RT4
19560,10-Jul-22,RT4,14,16,1956044752RT4
18559,10-Jul-22,RT4,12,19,1855944752RT4
17563,10-Jul-22,RT4,17,19,1756344752RT4
19562,10-Jul-22,RT4,14,14,1956244752RT4
17559,10-Jul-22,RT4,14,14,1755944752RT4
18558,10-Jul-22,RT4,14,20,1855844752RT4
18562,10-Jul-22,RT4,17,20,1856244752RT4
18563,10-Jul-22,RT4,12,18,1856344752RT4
16563,10-Jul-22,RT4,15,18,1656344752RT4
16559,10-Jul-22,RT4,17,18,1655944752RT4
16558,10-Jul-22,RT4,3,3,1655844752RT4
16559,11-Jul-22,RT1,20,30,1655944753RT1
18560,11-Jul-22,RT1,18,30,1856044753RT1
19562,11-Jul-22,RT1,18,30,1956244753RT1
19563,11-Jul-22,RT1,15,30,1956344753RT1
17558,11-Jul-22,RT1,9,19,1755844753RT1
16558,11-Jul-22,RT1,11,19,1655844753RT1
17560,11-Jul-22,RT1,18,40,1756044753RT1
19558,11-Jul-22,RT1,17,40,1955844753RT1
19560,11-Jul-22,RT1,17,26,1956044753RT1
17561,11-Jul-22,RT1,16,26,1756144753RT1
16560,11-Jul-22,RT1,19,34,1656044753RT1
16561,11-Jul-22,RT1,10,18,1656144753RT1
16562,11-Jul-22,RT1,16,31,1656244753RT1
16563,11-Jul-22,RT1,25,41,1656344753RT1
17559,11-Jul-22,RT1,21,32,1755944753RT1
17562,11-Jul-22,RT1,8,20,1756244753RT1
17563,11-Jul-22,RT1,17,25,1756344753RT1
18558,11-Jul-22,RT1,7,15,1855844753RT1
18559,11-Jul-22,RT1,17,42,1855944753RT1
18561,11-Jul-22,RT1,21,33,1856144753RT1
18562,11-Jul-22,RT1,24,38,1856244753RT1
18563,11-Jul-22,RT1,13,27,1856344753RT1
19559,11-Jul-22,RT1,12,24,1955944753RT1
19561,11-Jul-22,RT1,19,36,1956144753RT1
17564,11-Jul-22,RT1,7,16,1756444753RT1
19562,11-Jul-22,RT2,14,23,1956244753RT2
18563,11-Jul-22,RT2,12,29,1856344753RT2
17561,11-Jul-22,RT2,22,36,1756144753RT2
17558,11-Jul-22,RT2,29,50,1755844753RT2
16562,11-Jul-22,RT2,21,43,1656244753RT2
16561,11-Jul-22,RT2,16,24,1656144753RT2
16558,11-Jul-22,RT2,16,22,1655844753RT2
19560,11-Jul-22,RT2,26,38,1956044753RT2
16563,11-Jul-22,RT2,23,38,1656344753RT2
16559,11-Jul-22,RT2,22,41,1655944753RT2
19559,11-Jul-22,RT2,19,41,1955944753RT2
19558,11-Jul-22,RT2,14,39,1955844753RT2
17559,11-Jul-22,RT2,27,39,1755944753RT2
16560,11-Jul-22,RT2,20,34,1656044753RT2
18562,11-Jul-22,RT2,22,34,1856244753RT2
18559,11-Jul-22,RT2,17,44,1855944753RT2
17563,11-Jul-22,RT2,28,44,1756344753RT2
17562,11-Jul-22,RT2,14,30,1756244753RT2
18558,11-Jul-22,RT2,14,30,1855844753RT2
17564,11-Jul-22,RT2,17,40,1756444753RT2
18561,11-Jul-22,RT2,26,40,1856144753RT2
18560,11-Jul-22,RT2,27,40,1856044753RT2
17560,11-Jul-22,RT2,24,45,1756044753RT2
19561,11-Jul-22,RT2,24,45,1956144753RT2
19563,11-Jul-22,RT2,21,45,1956344753RT2
19563,11-Jul-22,RT3,15,29,1956344753RT3
19562,11-Jul-22,RT3,19,29,1956244753RT3
19561,11-Jul-22,RT3,16,29,1956144753RT3
18562,11-Jul-22,RT3,17,29,1856244753RT3
17558,11-Jul-22,RT3,14,27,1755844753RT3
17562,11-Jul-22,RT3,10,27,1756244753RT3
19559,11-Jul-22,RT3,16,27,1955944753RT3
16559,11-Jul-22,RT3,22,32,1655944753RT3
16558,11-Jul-22,RT3,5,8,1655844753RT3
18561,11-Jul-22,RT3,18,25,1856144753RT3
18560,11-Jul-22,RT3,15,24,1856044753RT3
16561,11-Jul-22,RT3,14,21,1656144753RT3
16563,11-Jul-22,RT3,14,20,1656344753RT3
18558,11-Jul-22,RT3,14,26,1855844753RT3
16560,11-Jul-22,RT3,9,20,1656044753RT3
18559,11-Jul-22,RT3,9,23,1855944753RT3
16562,11-Jul-22,RT3,10,18,1656244753RT3
17563,11-Jul-22,RT3,10,16,1756344753RT3
19558,11-Jul-22,RT3,10,21,1955844753RT3
17559,11-Jul-22,RT3,12,16,1755944753RT3
17560,11-Jul-22,RT3,11,25,1756044753RT3
17561,11-Jul-22,RT3,11,19,1756144753RT3
18563,11-Jul-22,RT3,11,23,1856344753RT3
19560,11-Jul-22,RT3,11,19,1956044753RT3
17564,11-Jul-22,RT3,11,24,1756444753RT3
16558,11-Jul-22,RT4,2,3,1655844753RT4
16562,11-Jul-22,RT4,4,6,1656244753RT4
19563,11-Jul-22,RT4,4,6,1956344753RT4
16560,11-Jul-22,RT4,4,7,1656044753RT4
19558,11-Jul-22,RT4,4,7,1955844753RT4
18561,11-Jul-22,RT4,5,9,1856144753RT4
16561,11-Jul-22,RT4,6,10,1656144753RT4
